video_name,ID,ori_label,new_label
Cls17_Speech_video45,84,scene,scene
Cls17_Speech_video45,85,scene,scene
Cls17_Speech_video45,86,scene,scene
Cls17_Speech_video45,87,scene,scene
Cls17_Speech_video45,88,scene,scene
Cls17_Speech_video45,89,scene,scene
Cls17_Speech_video45,90,scene,scene
Cls17_Speech_video45,91,scene,scene
Cls17_Speech_video45,92,scene,scene
Cls17_Speech_video45,93,scene,scene
Cls17_Speech_video45,94,scene,scene
Cls17_Speech_video45,95,scene,scene
Cls17_Speech_video45,96,scene,scene
Cls17_Speech_video45,97,scene,scene
Cls17_Speech_video45,98,scene,scene
Cls17_Speech_video45,99,scene,scene
Cls17_Speech_video45,100,scene,scene
Cls17_Speech_video45,101,scene,scene
Cls17_Speech_video45,102,caption,subtitle
Cls17_Speech_video45,103,caption,subtitle
Cls17_Speech_video45,10,caption,subtitle
Cls17_Speech_video45,104,other_overlay_text,logo
Cls17_Speech_video45,105,other_overlay_text,logo
Cls17_Speech_video45,106,caption,subtitle
Cls17_Speech_video45,107,caption,subtitle
Cls17_Speech_video45,109,caption,subtitle
Cls17_Speech_video45,110,caption,subtitle
Cls17_Speech_video45,111,caption,subtitle
Cls17_Speech_video45,112,caption,subtitle
Cls17_Speech_video45,113,caption,subtitle
Cls17_Speech_video45,114,caption,subtitle
Cls17_Speech_video45,11,caption,subtitle
Cls17_Speech_video45,12,caption,subtitle
Cls17_Speech_video46,1,scene,scene
Cls17_Speech_video46,2,scene,scene
Cls17_Speech_video46,3,scene,scene
Cls17_Speech_video46,4,scene,scene
Cls17_Speech_video46,5,scene,scene
Cls17_Speech_video46,6,scene,scene
Cls17_Speech_video46,7,scene,scene
Cls17_Speech_video46,8,scene,scene
Cls17_Speech_video46,9,scene,scene
Cls17_Speech_video46,10,scene,scene
Cls17_Speech_video46,11,scene,scene
Cls17_Speech_video46,12,scene,scene
Cls17_Speech_video46,13,scene,scene
Cls17_Speech_video46,14,scene,scene
Cls17_Speech_video46,15,scene,scene
Cls17_Speech_video46,16,scene,scene
Cls17_Speech_video46,17,scene,scene
Cls17_Speech_video46,18,scene,scene
Cls17_Speech_video46,19,scene,scene
Cls17_Speech_video46,20,scene,scene
Cls17_Speech_video46,21,scene,scene
Cls17_Speech_video46,22,scene,scene
Cls17_Speech_video46,23,scene,scene
Cls17_Speech_video46,24,scene,scene
Cls17_Speech_video46,25,scene,scene
Cls17_Speech_video46,26,scene,scene
Cls17_Speech_video46,27,scene,scene
Cls17_Speech_video46,28,scene,scene
Cls17_Speech_video46,29,scene,scene
Cls17_Speech_video46,30,scene,scene
Cls17_Speech_video46,31,scene,scene
Cls17_Speech_video46,32,scene,scene
Cls17_Speech_video46,33,scene,scene
Cls17_Speech_video47,2,caption,other
Cls17_Speech_video47,3,caption,subtitle
Cls17_Speech_video47,1,caption,subtitle
Cls17_Speech_video47,7,caption,subtitle
Cls17_Speech_video47,8,caption,subtitle
Cls17_Speech_video47,6,caption,subtitle
Cls17_Speech_video47,10,caption,subtitle
Cls17_Speech_video47,11,caption,subtitle
Cls17_Speech_video47,13,caption,subtitle
Cls17_Speech_video47,14,caption,subtitle
Cls17_Speech_video47,16,caption,subtitle
Cls17_Speech_video47,31,caption,subtitle
Cls17_Speech_video47,17,caption,subtitle
Cls17_Speech_video47,18,caption,subtitle
Cls17_Speech_video47,20,caption,subtitle
Cls17_Speech_video47,21,scene,other
Cls17_Speech_video47,22,scene,other
Cls17_Speech_video47,23,scene,other
Cls17_Speech_video47,24,scene,other
Cls17_Speech_video47,25,caption,subtitle
Cls17_Speech_video47,26,caption,subtitle
Cls17_Speech_video47,32,caption,subtitle
Cls17_Speech_video47,27,caption,subtitle
Cls17_Speech_video47,28,caption,subtitle
Cls17_Speech_video47,33,scene,other
Cls17_Speech_video47,34,scene,other
Cls17_Speech_video47,29,caption,subtitle
Cls17_Speech_video47,30,caption,subtitle
Cls17_Speech_video48,1,title,title
Cls17_Speech_video48,2,title,title
Cls17_Speech_video48,3,title,title
Cls17_Speech_video48,4,scene,scene
Cls17_Speech_video48,6,title,title
Cls17_Speech_video48,7,title,title
Cls17_Speech_video48,8,scene,scene
Cls17_Speech_video48,10,title,title
Cls17_Speech_video48,11,title,title
Cls17_Speech_video48,13,scene,scene
Cls17_Speech_video48,20,title,title
Cls17_Speech_video48,21,title,title
Cls17_Speech_video48,22,scene,scene
Cls17_Speech_video48,15,scene,scene
Cls17_Speech_video48,23,title,title
Cls17_Speech_video48,24,title,title
Cls17_Speech_video48,25,title,title
Cls17_Speech_video48,26,title,title
Cls17_Speech_video48,16,scene,scene
Cls17_Speech_video48,19,scene,scene
Cls17_Speech_video48,17,scene,scene
Cls17_Speech_video48,27,title,title
Cls17_Speech_video48,28,title,title
Cls17_Speech_video48,29,scene,scene
Cls17_Speech_video48,30,scene,scene
Cls17_Speech_video49,1,title,title
Cls17_Speech_video49,2,caption,subtitle
Cls17_Speech_video49,3,scene,scene
Cls17_Speech_video49,5,scene,scene
Cls17_Speech_video49,6,caption,subtitle
Cls17_Speech_video49,7,scene,scene
Cls17_Speech_video49,8,caption,subtitle
Cls17_Speech_video49,9,scene,scene
Cls17_Speech_video49,10,caption,subtitle
Cls17_Speech_video49,11,caption,subtitle
Cls17_Speech_video49,13,caption,subtitle
Cls17_Speech_video49,14,caption,subtitle
Cls17_Speech_video49,15,scene,scene
Cls17_Speech_video49,23,scene,scene
Cls17_Speech_video49,16,caption,subtitle
Cls17_Speech_video49,17,caption,subtitle
Cls17_Speech_video49,18,caption,subtitle
Cls17_Speech_video49,19,caption,subtitle
Cls17_Speech_video49,20,caption,subtitle
Cls17_Speech_video49,21,scene,scene
Cls17_Speech_video49,22,caption,subtitle
Cls17_Speech_video49,4,caption,subtitle
Cls17_Speech_video50,1,scene,scene
Cls17_Speech_video50,2,scene,scene
Cls17_Speech_video50,3,scene,scene
Cls17_Speech_video50,4,scene,scene
Cls17_Speech_video50,5,scene,scene
Cls17_Speech_video50,7,scene,scene
Cls17_Speech_video50,8,scene,scene
Cls17_Speech_video50,9,scene,scene
Cls17_Speech_video50,10,scene,scene
Cls17_Speech_video50,11,scene,scene
Cls17_Speech_video50,12,scene,scene
Cls17_Speech_video50,13,scene,scene
Cls17_Speech_video50,14,scene,scene
Cls17_Speech_video50,16,scene,scene
Cls17_Speech_video50,18,scene,scene
Cls17_Speech_video50,19,scene,scene
Cls17_Speech_video50,24,scene,scene
Cls17_Speech_video50,20,scene,scene
Cls17_Speech_video50,15,scene,scene
Cls17_Speech_video50,25,scene,scene
Cls17_Speech_video50,26,scene,scene
Cls17_Speech_video50,21,scene,scene
Cls17_Speech_video50,22,scene,scene
Cls17_Speech_video50,27,scene,scene
Cls17_Speech_video50,23,scene,scene
Cls17_Speech_video50,28,scene,scene
Cls17_Speech_video50,29,scene,scene
Cls17_Speech_video50,30,scene,scene
Cls17_Speech_video50,31,scene,scene
Cls17_Speech_video50,32,scene,scene
Cls17_Speech_video50,33,scene,scene
Cls17_Speech_video50,6,scene,scene
Cls17_Speech_video51,3,caption,subtitle
Cls17_Speech_video51,1,title,title
Cls17_Speech_video51,2,title,title
Cls17_Speech_video51,4,caption,subtitle
Cls17_Speech_video51,25,caption,subtitle
Cls17_Speech_video51,26,caption,subtitle
Cls17_Speech_video51,13,caption,subtitle
Cls17_Speech_video51,14,caption,subtitle
Cls17_Speech_video51,15,caption,subtitle
Cls17_Speech_video51,16,caption,subtitle
Cls17_Speech_video51,6,caption,subtitle
Cls17_Speech_video51,17,caption,subtitle
Cls17_Speech_video51,18,caption,subtitle
Cls17_Speech_video51,19,caption,subtitle
Cls17_Speech_video51,20,caption,subtitle
Cls17_Speech_video51,7,caption,subtitle
Cls17_Speech_video51,9,caption,subtitle
Cls17_Speech_video51,11,caption,subtitle
Cls17_Speech_video51,8,scene,scene
Cls17_Speech_video51,21,caption,subtitle
Cls17_Speech_video51,22,caption,subtitle
Cls17_Speech_video51,5,caption,subtitle
Cls17_Speech_video51,10,caption,subtitle
Cls17_Speech_video51,12,caption,subtitle
Cls17_Speech_video51,23,caption,subtitle
Cls17_Speech_video51,24,caption,subtitle
Cls17_Speech_video52,1,title,title
Cls17_Speech_video52,2,title,title
Cls17_Speech_video52,3,caption,subtitle
Cls17_Speech_video52,4,caption,subtitle
Cls17_Speech_video52,5,title,title
Cls17_Speech_video52,6,title,title
Cls17_Speech_video52,7,other_overlay_text,logo
Cls17_Speech_video52,8,other_overlay_text,logo
Cls17_Speech_video52,46,scene,scene
Cls17_Speech_video52,47,scene,scene
Cls17_Speech_video52,48,scene,scene
Cls17_Speech_video52,49,caption,subtitle
Cls17_Speech_video52,50,caption,subtitle
Cls17_Speech_video52,51,caption,subtitle
Cls17_Speech_video52,52,caption,subtitle
Cls17_Speech_video52,53,caption,subtitle
Cls17_Speech_video52,73,caption,subtitle
Cls17_Speech_video52,55,caption,subtitle
Cls17_Speech_video52,65,other_overlay_text,logo
Cls17_Speech_video52,66,other_overlay_text,logo
Cls17_Speech_video52,56,caption,subtitle
Cls17_Speech_video52,57,caption,subtitle
Cls17_Speech_video52,68,other_overlay_text,other
Cls17_Speech_video52,58,caption,subtitle
Cls17_Speech_video52,59,caption,subtitle
Cls17_Speech_video52,60,caption,subtitle
Cls17_Speech_video52,9,scene,scene
Cls17_Speech_video52,10,scene,scene
Cls17_Speech_video52,11,scene,scene
Cls17_Speech_video52,12,scene,scene
Cls17_Speech_video52,13,scene,scene
Cls17_Speech_video52,14,scene,scene
Cls17_Speech_video52,15,scene,scene
Cls17_Speech_video52,16,scene,scene
Cls17_Speech_video52,17,scene,scene
Cls17_Speech_video52,18,scene,scene
Cls17_Speech_video52,19,scene,scene
Cls17_Speech_video52,61,caption,subtitle
Cls17_Speech_video52,62,caption,subtitle
Cls17_Speech_video52,69,other_overlay_text,other
Cls17_Speech_video52,70,other_overlay_text,other
Cls17_Speech_video52,63,caption,subtitle
Cls17_Speech_video52,23,scene,scene
Cls17_Speech_video52,24,scene,scene
Cls17_Speech_video52,71,other_overlay_text,logo
Cls17_Speech_video52,72,other_overlay_text,logo
Cls17_Speech_video52,64,caption,subtitle
Cls17_Speech_video52,25,scene,scene
Cls17_Speech_video52,26,scene,scene
Cls17_Speech_video52,28,scene,scene
Cls17_Speech_video52,29,scene,scene
Cls17_Speech_video52,30,scene,scene
Cls17_Speech_video52,31,scene,scene
Cls17_Speech_video52,32,scene,scene
Cls17_Speech_video52,34,scene,scene
Cls17_Speech_video52,35,scene,scene
Cls17_Speech_video52,36,scene,scene
Cls17_Speech_video52,37,scene,scene
Cls17_Speech_video52,39,scene,scene
Cls17_Speech_video52,41,scene,scene
Cls17_Speech_video52,42,scene,scene
Cls17_Speech_video52,43,scene,scene
Cls17_Speech_video52,44,scene,scene
Cls17_Speech_video52,45,scene,scene
Cls17_Speech_video53,1,scene,scene
Cls17_Speech_video53,2,scene,scene
Cls17_Speech_video53,3,scene,scene
Cls17_Speech_video53,4,scene,scene
Cls17_Speech_video53,5,scene,scene
Cls17_Speech_video53,6,scene,scene
Cls17_Speech_video53,7,scene,scene
Cls17_Speech_video53,8,scene,scene
Cls17_Speech_video53,9,scene,scene
Cls17_Speech_video53,10,scene,scene
Cls17_Speech_video53,11,scene,scene
Cls17_Speech_video53,12,scene,scene
Cls17_Speech_video53,13,scene,scene
Cls17_Speech_video53,14,scene,scene
Cls17_Speech_video53,15,scene,scene
Cls17_Speech_video53,16,scene,scene
Cls17_Speech_video53,17,scene,scene
Cls17_Speech_video53,18,scene,scene
Cls17_Speech_video53,19,scene,scene
Cls17_Speech_video53,20,scene,scene
Cls17_Speech_video53,21,scene,scene
Cls17_Speech_video54,1,title,title
Cls17_Speech_video54,2,other_overlay_text,logo
Cls17_Speech_video54,3,caption,subtitle
Cls17_Speech_video54,4,caption,subtitle
Cls17_Speech_video54,5,other_overlay_text,scene
Cls17_Speech_video54,11,scene,scene
Cls17_Speech_video54,8,other_overlay_text,logo
Cls17_Speech_video54,10,other_overlay_text,logo
Cls17_Speech_video55,1,title,title
Cls17_Speech_video55,2,title,title
Cls17_Speech_video55,3,title,title
Cls17_Speech_video55,4,title,title
Cls17_Speech_video55,5,other_overlay_text,other
Cls17_Speech_video55,6,other_overlay_text,other
Cls17_Speech_video55,7,caption,subtitle
Cls17_Speech_video55,8,caption,subtitle
Cls17_Speech_video55,15,caption,subtitle
Cls17_Speech_video55,16,caption,subtitle
Cls17_Speech_video55,17,caption,subtitle
Cls17_Speech_video55,22,caption,subtitle
Cls17_Speech_video55,9,caption,subtitle
Cls17_Speech_video55,19,caption,subtitle
Cls17_Speech_video55,21,caption,subtitle
Cls17_Speech_video55,10,caption,subtitle
Cls17_Speech_video55,23,caption,subtitle
Cls17_Speech_video55,24,caption,subtitle
Cls17_Speech_video55,25,caption,subtitle
Cls17_Speech_video55,26,caption,subtitle
Cls17_Speech_video55,27,caption,subtitle
Cls17_Speech_video55,11,caption,subtitle
Cls17_Speech_video55,12,caption,subtitle
Cls17_Speech_video55,28,caption,subtitle
Cls17_Speech_video55,29,caption,subtitle
Cls17_Speech_video55,30,scene,scene
Cls17_Speech_video55,31,caption,subtitle
Cls17_Speech_video55,33,caption,subtitle
Cls17_Speech_video55,32,other_overlay_text,other
Cls17_Speech_video55,34,other_overlay_text,other
Cls17_Speech_video55,35,other_overlay_text,other
Cls17_Speech_video55,36,caption,subtitle
Cls17_Speech_video55,37,caption,subtitle
Cls17_Speech_video55,38,scene,scene
Cls17_Speech_video55,39,scene,scene
Cls17_Speech_video55,13,caption,subtitle
Cls17_Speech_video55,14,caption,subtitle
Cls17_Speech_video56,1,scene,scene
Cls17_Speech_video56,2,scene,scene
Cls17_Speech_video56,3,scene,scene
Cls17_Speech_video56,4,scene,scene
Cls17_Speech_video56,5,scene,scene
Cls17_Speech_video56,6,scene,scene
Cls17_Speech_video56,7,scene,scene
Cls17_Speech_video56,8,scene,scene
Cls17_Speech_video56,9,caption,subtitle
Cls17_Speech_video56,10,caption,subtitle
Cls17_Speech_video56,13,caption,subtitle
Cls17_Speech_video56,14,caption,subtitle
Cls17_Speech_video56,11,caption,subtitle
Cls17_Speech_video56,15,caption,subtitle
Cls17_Speech_video56,16,caption,subtitle
Cls17_Speech_video56,17,caption,subtitle
Cls17_Speech_video56,18,caption,subtitle
Cls17_Speech_video56,19,caption,subtitle
Cls17_Speech_video56,20,caption,subtitle
Cls17_Speech_video56,21,caption,subtitle
Cls17_Speech_video56,34,scene,scene
Cls17_Speech_video56,22,caption,subtitle
Cls17_Speech_video56,12,caption,subtitle
Cls17_Speech_video56,23,caption,subtitle
Cls17_Speech_video56,24,caption,subtitle
Cls17_Speech_video56,25,other_overlay_text,other
Cls17_Speech_video56,26,other_overlay_text,other
Cls17_Speech_video56,27,other_overlay_text,other
Cls17_Speech_video56,28,other_overlay_text,other
Cls17_Speech_video56,29,other_overlay_text,other
Cls17_Speech_video56,30,other_overlay_text,other
Cls17_Speech_video56,31,caption,subtitle
Cls17_Speech_video56,32,caption,subtitle
Cls17_Speech_video56,33,caption,subtitle
Cls17_Speech_video57,1,other_overlay_text,scene
Cls17_Speech_video57,2,scene,scene
Cls17_Speech_video57,3,scene,scene
Cls17_Speech_video57,4,scene,scene
Cls17_Speech_video57,5,scene,scene
Cls17_Speech_video57,6,scene,scene
Cls17_Speech_video57,7,scene,scene
Cls17_Speech_video57,8,other_overlay_text,scene
Cls17_Speech_video57,9,caption,subtitle
Cls17_Speech_video57,12,scene,scene
Cls17_Speech_video57,13,scene,scene
Cls17_Speech_video57,14,scene,scene
Cls17_Speech_video57,15,scene,scene
Cls17_Speech_video57,16,scene,scene
Cls17_Speech_video57,17,scene,scene
Cls17_Speech_video57,18,scene,scene
Cls17_Speech_video57,19,scene,scene
Cls17_Speech_video57,20,caption,subtitle
Cls17_Speech_video57,21,scene,scene
Cls17_Speech_video57,22,scene,scene
Cls17_Speech_video57,23,scene,scene
Cls17_Speech_video57,24,scene,scene
Cls17_Speech_video57,25,scene,scene
Cls17_Speech_video57,26,scene,scene
Cls17_Speech_video57,27,scene,scene
Cls17_Speech_video57,28,caption,subtitle
Cls17_Speech_video57,29,scene,scene
Cls17_Speech_video57,30,caption,subtitle
Cls17_Speech_video57,31,caption,subtitle
Cls17_Speech_video57,32,scene,scene
Cls17_Speech_video57,33,scene,scene
Cls17_Speech_video57,34,scene,scene
Cls17_Speech_video57,35,scene,scene
Cls17_Speech_video57,36,scene,scene
Cls17_Speech_video57,37,scene,scene
Cls17_Speech_video57,38,scene,scene
Cls17_Speech_video57,39,scene,scene
Cls17_Speech_video57,40,caption,subtitle
Cls17_Speech_video57,41,caption,subtitle
Cls17_Speech_video57,42,other_overlay_text,other
Cls17_Speech_video57,43,other_overlay_text,other
Cls17_Speech_video57,44,scene,scene
Cls17_Speech_video57,45,scene,scene
Cls17_Speech_video57,46,scene,scene
Cls17_Speech_video57,47,scene,scene
Cls17_Speech_video57,48,scene,scene
Cls17_Speech_video57,49,scene,scene
Cls17_Speech_video57,50,scene,scene
Cls17_Speech_video57,51,scene,scene
Cls17_Speech_video57,52,other_overlay_text,logo
Cls17_Speech_video57,53,other_overlay_text,logo
Cls17_Speech_video57,54,other_overlay_text,logo
Cls17_Speech_video57,55,other_overlay_text,logo
Cls17_Speech_video57,56,caption,subtitle
Cls17_Speech_video57,57,caption,subtitle
Cls17_Speech_video57,10,caption,subtitle
Cls17_Speech_video57,58,caption,subtitle
Cls17_Speech_video57,59,caption,subtitle
Cls17_Speech_video57,60,caption,subtitle
Cls17_Speech_video57,61,caption,subtitle
Cls17_Speech_video57,62,caption,subtitle
Cls17_Speech_video57,11,caption,subtitle
Cls17_Speech_video58,1,scene,scene
Cls17_Speech_video58,2,scene,scene
Cls17_Speech_video58,3,scene,scene
Cls17_Speech_video58,4,scene,scene
Cls17_Speech_video58,5,scene,scene
Cls17_Speech_video58,6,scene,scene
Cls17_Speech_video58,7,scene,scene
Cls17_Speech_video58,8,scene,scene
Cls17_Speech_video58,29,scene,scene
Cls17_Speech_video58,13,caption,subtitle
Cls17_Speech_video58,14,caption,subtitle
Cls17_Speech_video58,15,scene,scene
Cls17_Speech_video58,16,scene,scene
Cls17_Speech_video58,17,caption,subtitle
Cls17_Speech_video58,18,caption,subtitle
Cls17_Speech_video58,9,caption,subtitle
Cls17_Speech_video58,10,caption,subtitle
Cls17_Speech_video58,19,caption,subtitle
Cls17_Speech_video58,20,caption,subtitle
Cls17_Speech_video58,21,caption,subtitle
Cls17_Speech_video58,22,caption,subtitle
Cls17_Speech_video58,23,caption,subtitle
Cls17_Speech_video58,24,caption,subtitle
Cls17_Speech_video58,25,caption,subtitle
Cls17_Speech_video58,26,caption,subtitle
Cls17_Speech_video58,27,caption,subtitle
Cls17_Speech_video58,28,scene,subtitle
Cls17_Speech_video58,11,caption,subtitle
Cls17_Speech_video58,12,caption,subtitle
Cls17_Speech_video59,1,scene,scene
Cls17_Speech_video59,2,scene,scene
Cls17_Speech_video59,3,scene,scene
Cls17_Speech_video59,4,scene,scene
Cls17_Speech_video59,5,scene,scene
Cls17_Speech_video59,6,scene,scene
Cls17_Speech_video59,7,scene,scene
Cls17_Speech_video59,8,scene,scene
Cls17_Speech_video59,9,caption,subtitle
Cls17_Speech_video59,10,caption,subtitle
Cls17_Speech_video59,11,other_overlay_text,other
Cls17_Speech_video59,12,other_overlay_text,other
Cls17_Speech_video59,13,other_overlay_text,other
Cls17_Speech_video59,14,other_overlay_text,other
Cls17_Speech_video59,15,other_overlay_text,other
Cls17_Speech_video59,16,other_overlay_text,other
Cls17_Speech_video59,21,caption,subtitle
Cls17_Speech_video59,22,caption,subtitle
Cls17_Speech_video59,23,caption,subtitle
Cls17_Speech_video59,17,caption,subtitle
Cls17_Speech_video59,18,caption,subtitle
Cls17_Speech_video59,24,caption,subtitle
Cls17_Speech_video59,25,caption,subtitle
Cls17_Speech_video59,26,scene,scene
Cls17_Speech_video59,27,caption,subtitle
Cls17_Speech_video59,28,caption,subtitle
Cls17_Speech_video59,37,caption,subtitle
Cls17_Speech_video59,38,caption,subtitle
Cls17_Speech_video59,47,caption,subtitle
Cls17_Speech_video59,48,caption,subtitle
Cls17_Speech_video59,49,caption,subtitle
Cls17_Speech_video59,19,caption,subtitle
Cls17_Speech_video59,20,caption,subtitle
Cls17_Speech_video60,1,scene,scene
Cls17_Speech_video60,2,scene,scene
Cls17_Speech_video60,3,scene,scene
Cls17_Speech_video60,4,scene,scene
Cls17_Speech_video60,25,other_overlay_text,scene
Cls17_Speech_video60,26,caption,subtitle
Cls17_Speech_video60,27,caption,subtitle
Cls17_Speech_video60,5,other_overlay_text,other
Cls17_Speech_video60,28,caption,subtitle
Cls17_Speech_video60,6,scene,other
Cls17_Speech_video60,29,caption,subtitle
Cls17_Speech_video60,30,caption,subtitle
Cls17_Speech_video60,7,scene,other
Cls17_Speech_video60,8,scene,other
Cls17_Speech_video60,9,scene,other
Cls17_Speech_video60,31,caption,subtitle
Cls17_Speech_video60,32,caption,subtitle
Cls17_Speech_video60,10,scene,other
Cls17_Speech_video60,33,caption,subtitle
Cls17_Speech_video60,34,caption,subtitle
Cls17_Speech_video60,35,caption,subtitle
Cls17_Speech_video60,36,caption,subtitle
Cls17_Speech_video60,37,caption,subtitle
Cls17_Speech_video60,38,caption,subtitle
Cls17_Speech_video60,39,caption,subtitle
Cls17_Speech_video60,40,caption,subtitle
Cls17_Speech_video60,41,caption,subtitle
Cls17_Speech_video60,11,scene,scene
Cls17_Speech_video60,12,scene,scene
Cls17_Speech_video60,13,scene,scene
Cls17_Speech_video60,14,scene,scene
Cls17_Speech_video60,15,scene,scene
Cls17_Speech_video60,16,scene,scene
Cls17_Speech_video60,17,scene,scene
Cls17_Speech_video60,18,scene,scene
Cls17_Speech_video60,19,other_overlay_text,other
Cls17_Speech_video60,20,other_overlay_text,other
Cls17_Speech_video60,21,other_overlay_text,other
Cls17_Speech_video60,22,other_overlay_text,other
Cls17_Speech_video60,23,caption,subtitle
Cls17_Speech_video60,24,caption,subtitle
Cls17_Speech_video61,14,caption,title
Cls17_Speech_video61,3,scene,scene
Cls17_Speech_video61,4,scene,scene
Cls17_Speech_video61,1,caption,subtitle
Cls17_Speech_video61,5,scene,scene
Cls17_Speech_video61,6,scene,scene
Cls17_Speech_video61,7,scene,scene
Cls17_Speech_video61,13,caption,subtitle
Cls17_Speech_video61,8,scene,other
Cls17_Speech_video61,9,scene,other
Cls17_Speech_video61,10,scene,scene
Cls17_Speech_video61,11,scene,scene
Cls17_Speech_video61,12,scene,scene
Cls17_Speech_video62,1,scene,scene
Cls17_Speech_video62,2,scene,scene
Cls17_Speech_video62,3,scene,scene
Cls17_Speech_video62,4,scene,scene
Cls17_Speech_video62,5,scene,scene
Cls17_Speech_video62,6,scene,scene
Cls17_Speech_video62,7,caption,subtitle
Cls17_Speech_video62,8,caption,subtitle
Cls17_Speech_video62,18,scene,scene
Cls17_Speech_video62,53,scene,scene
Cls17_Speech_video62,33,caption,subtitle
Cls17_Speech_video62,34,caption,subtitle
Cls17_Speech_video62,49,caption,subtitle
Cls17_Speech_video62,50,caption,subtitle
Cls17_Speech_video62,51,caption,subtitle
Cls17_Speech_video62,52,caption,subtitle
Cls17_Speech_video62,9,caption,subtitle
Cls17_Speech_video62,10,caption,subtitle
Cls17_Speech_video62,59,caption,subtitle
Cls17_Speech_video62,60,caption,subtitle
Cls17_Speech_video62,61,caption,subtitle
Cls17_Speech_video62,62,caption,subtitle
Cls17_Speech_video62,63,caption,subtitle
Cls17_Speech_video62,64,caption,subtitle
Cls17_Speech_video62,65,caption,subtitle
Cls17_Speech_video62,66,caption,subtitle
Cls17_Speech_video63,1,scene,scene
Cls17_Speech_video63,2,scene,scene
Cls17_Speech_video63,3,scene,scene
Cls17_Speech_video63,4,scene,scene
Cls17_Speech_video63,5,scene,scene
Cls17_Speech_video63,6,scene,scene
Cls17_Speech_video63,7,scene,scene
Cls17_Speech_video63,8,scene,scene
Cls17_Speech_video63,9,caption,subtitle
Cls17_Speech_video63,13,caption,subtitle
Cls17_Speech_video63,14,other_overlay_text,other
Cls17_Speech_video63,10,caption,subtitle
Cls17_Speech_video63,15,scene,scene
Cls17_Speech_video63,16,other_overlay_text,other
Cls17_Speech_video63,17,other_overlay_text,other
Cls17_Speech_video63,18,scene,scene
Cls17_Speech_video63,19,scene,scene
Cls17_Speech_video63,20,scene,scene
Cls17_Speech_video63,21,scene,scene
Cls17_Speech_video63,22,scene,scene
Cls17_Speech_video63,23,scene,scene
Cls17_Speech_video63,24,scene,scene
Cls17_Speech_video63,25,scene,scene
Cls17_Speech_video63,11,caption,subtitle
Cls17_Speech_video63,12,caption,subtitle
Cls17_Speech_video64,45,scene,scene
Cls17_Speech_video64,27,scene,scene
Cls17_Speech_video64,28,scene,scene
Cls17_Speech_video64,29,scene,scene
Cls17_Speech_video64,30,scene,scene
Cls17_Speech_video64,31,scene,scene
Cls17_Speech_video64,32,scene,scene
Cls17_Speech_video64,1,scene,scene
Cls17_Speech_video64,2,scene,scene
Cls17_Speech_video64,33,scene,scene
Cls17_Speech_video64,34,scene,scene
Cls17_Speech_video64,35,scene,scene
Cls17_Speech_video64,36,scene,scene
Cls17_Speech_video64,3,scene,scene
Cls17_Speech_video64,4,scene,scene
Cls17_Speech_video64,5,scene,scene
Cls17_Speech_video64,6,scene,scene
Cls17_Speech_video64,7,scene,scene
Cls17_Speech_video64,8,scene,scene
Cls17_Speech_video64,9,scene,scene
Cls17_Speech_video64,10,scene,scene
Cls17_Speech_video64,11,scene,scene
Cls17_Speech_video64,12,scene,scene
Cls17_Speech_video64,13,scene,scene
Cls17_Speech_video64,14,scene,scene
Cls17_Speech_video64,15,scene,scene
Cls17_Speech_video64,16,scene,scene
Cls17_Speech_video64,17,scene,scene
Cls17_Speech_video64,53,scene,scene
Cls17_Speech_video64,54,scene,scene
Cls17_Speech_video64,55,scene,scene
Cls17_Speech_video64,56,scene,scene
Cls17_Speech_video64,57,scene,scene
Cls17_Speech_video64,58,scene,scene
Cls17_Speech_video64,59,scene,scene
Cls17_Speech_video64,60,scene,scene
Cls17_Speech_video64,61,scene,scene
Cls17_Speech_video64,62,scene,scene
Cls17_Speech_video64,63,scene,scene
Cls17_Speech_video64,64,scene,scene
Cls17_Speech_video64,65,scene,scene
Cls17_Speech_video64,66,scene,scene
Cls17_Speech_video64,67,scene,scene
Cls17_Speech_video64,37,scene,scene
Cls17_Speech_video64,18,scene,scene
Cls17_Speech_video64,68,scene,scene
Cls17_Speech_video64,21,scene,scene
Cls17_Speech_video64,22,scene,scene
Cls17_Speech_video64,23,scene,scene
Cls17_Speech_video64,69,scene,scene
Cls17_Speech_video64,52,scene,scene
Cls17_Speech_video64,24,scene,scene
Cls17_Speech_video64,25,scene,scene
Cls17_Speech_video64,41,scene,scene
Cls17_Speech_video64,42,scene,scene
Cls17_Speech_video64,43,scene,scene
Cls17_Speech_video64,44,scene,scene
Cls17_Speech_video64,47,scene,scene
Cls17_Speech_video64,48,scene,scene
Cls17_Speech_video64,49,scene,scene
Cls17_Speech_video64,50,scene,scene
Cls17_Speech_video65,1,scene,scene
Cls17_Speech_video65,2,scene,scene
Cls17_Speech_video65,3,scene,scene
Cls17_Speech_video65,4,scene,scene
Cls17_Speech_video65,29,scene,scene
Cls17_Speech_video65,5,scene,scene
Cls17_Speech_video65,8,scene,scene
Cls17_Speech_video65,9,scene,scene
Cls17_Speech_video65,10,scene,scene
Cls17_Speech_video65,11,scene,scene
Cls17_Speech_video65,12,scene,scene
Cls17_Speech_video65,13,scene,scene
Cls17_Speech_video65,48,scene,scene
Cls17_Speech_video65,49,scene,scene
Cls17_Speech_video65,50,scene,scene
